snoRNA:CG43051-a	chr2L	12508107	147	+	1	0,147
mir-276b	chr3L	10319784	99	+	44	0,99
mir-276a	chr3L	10365227	98	+	75	0,98
CG43245	chr3L	10771924	1475	+	14	0,439,76,113,235,612
mir-972	chrX	19551151	90	+	18	0,90
mir-973	chrX	19551527	101	+	18	0,101
mir-974	chrX	19551677	101	+	17	0,101
mir-2499	chrX	19557007	96	+	8	0,96
mir-4966-1	chrX	19558369	127	+	8	0,127
mir-975	chrX	19558752	91	+	18	0,91
mir-976	chrX	19558894	97	+	19	0,97
mir-977	chrX	19559021	99	+	23	0,99
mir-978	chrX	19561235	91	+	15	0,91
mir-979	chrX	19561836	95	+	15	0,95
CG43050	chr2L	13119293	1474	+	17	0,239,165,86,61,91,60,93,69,610
mir-2489	chr2L	13609973	95	+	9	0,95
lncRNA:CR43410	chr2L	13632675	491	-	1	0,491
mir-1002	chr2L	13747608	89	-	20	0,89
mir-968	chr2L	13747747	92	-	15	0,92
CG43376	chr2L	13773996	359	+	13	0,108,56,195
asRNA:CR31845	chr2L	13777194	930	+	4	0,641,62,227
mir-4968	chr3L	11552538	155	-	6	0,155
CG43390	chr3L	11579742	208	-	14	0,208
CG43391	chr3L	11580828	191	-	12	0,191
mir-3642	chr3L	11629504	76	+	4	0,76
mir-274	chr3L	11656917	100	+	37	0,100
mir-314	chr3L	11773011	90	+	36	0,90
mir-956	chr3L	11773730	148	-	30	0,148
CG43064	chr3L	11834720	2001	-	16	0,2001
lncRNA:CR43624	chr3L	11898604	1827	+	1	0,73,1105,649
mir-1007	chrX	21296384	65	-	21	0,65
mir-2535b	chrX	21298274	71	-	5	0,71
CG43332	chr2L	14161143	2079	-	16	0,2005,54,20
CG43052	chr2L	14352076	543	+	15	0,269,52,222
asRNA:CR43463	chr2L	14359284	2019	-	5	0,2019
lncRNA:CR43411	chr2L	14613257	364	+	1	0,364
mir-285	chr3L	11946092	99	-	33	0,99
CG43294	chr3L	11958282	627	+	13	0,627
lncRNA:CR43493	chrX	22487853	3019	-	3	0,1935,931,153
mir-2491	chrX	22833439	144	-	7	0,144
mir-929	chr3R	4295368	88	+	24	0,88
lncRNA:CR43357	chr2L	15202258	1709	+	2	0,70,1118,521
CG43230	chr2L	15215221	939	+	13	0,12,69,240,71,547
lncRNA:CR43612	chr3L	12541709	1244	+	1	0,784,69,391
lncRNA:CR43431	chr3L	12648906	4184	-	3	0,1604,67,121,54,53,2031,254
asRNA:CR43629	chr3R	4452704	1591	+	1	0,112,62,671,1,217,169,359
asRNA:CR43478	chr3R	4982264	1640	+	1	0,153,254,1233
lncRNA:CR43424	chr3R	4984497	1623	-	1	0,645,98,880
lncRNA:CR43635	chr3R	5045206	742	-	1	0,623,55,64
CG43131	chr3R	5108677	501	-	15	0,415,50,36
snRNA:U4atac	chr3R	5195003	160	-	11	0,160
CG14664	chr3R	5224138	1404	+	17	0,1404
lncRNA:CR43412	chr2L	15989755	202	+	3	0,202
mir-4943	chr2L	16528374	117	-	5	0,117
mir-2497	chr2L	16678239	96	+	7	0,96
mir-9c	chr2L	16697923	92	+	56	0,92
mir-306	chr2L	16698403	85	+	56	0,85
mir-79	chr2L	16698553	97	+	66	0,97
CG43147	chr3L	13299840	312	-	13	0,89,52,171
mir-289	chr3L	13620821	99	+	29	0,99
CG43184	chr3L	13837755	325	+	16	0,325
snoRNA:Pi4KIIalpha-a	chr3R	5559879	159	-	1	0,159
asRNA:ASTR	chr3R	5607798	2012	+	6	0,88,72,223,71,1068,16,474
mir-9b	chr2L	16698743	91	+	73	0,91
mir-1006	chr2L	16724794	64	-	23	0,64
lncRNA:CR31781	chr2L	16869345	8955	+	16	0,1652,4389,122,641,101,1246,804
lncRNA:CR43239	chr2L	17353729	939	-	2	0,723,65,151
CG43120	chr3L	14381912	1387	+	17	0,69,68,418,49,783
CG43246	chr3L	14536633	639	+	13	0,259,51,329
CG43121	chr3L	14671934	503	-	13	0,503
CG43273	chr3R	24830300	673	+	15	0,84,54,535
CG13639	chr3R	24859899	467	-	14	0,467
lncRNA:CR43456	chr3R	25501826	751	-	2	0,606,69,76
lncRNA:CR43457	chr3R	25502784	437	+	1	0,94,84,259
mir-1000	chr3R	25588858	100	-	31	0,100
mir-92a	chr3R	25646505	95	+	65	0,95
mir-92b	chr3R	25651397	100	+	58	0,100
lncRNA:CR43631	chr3R	25791641	743	-	2	0,743
lncRNA:CR43632	chr3R	25792599	704	-	4	0,704
lncRNA:CR43633	chr3R	25794065	356	-	3	0,356
lncRNA:CR43634	chr3R	25794847	339	+	2	0,339
asRNA:CR43259	chr3R	25902845	3921	-	4	0,367,1006,392,1099,297,65,496,94,105
lncRNA:CR34024	chr3R	25931400	616	+	3	0,193,81,342
CG43116	chr3R	25995878	1118	-	14	0,653,221,244
lncRNA:CR43434	chr3R	26428589	584	+	2	0,584
CG43117	chr3R	26454793	319	+	16	0,319
mir-1012	chr3R	26861348	59	-	24	0,59
asRNA:CR43476	chr3R	27368841	1024	-	2	0,843,106,75
CG43447	chr3R	27440311	534	+	12	0,534
CG43139	chr3R	27501365	660	-	12	0,360,58,242
mir-1001	chr3R	27642465	90	-	15	0,90
CG43319	chr3R	27694317	224	+	21	0,224
Acp98AB	chr3R	27694882	175	+	36	0,175
CG43125	chr3R	28262734	888	-	16	0,553,53,46,58,178
CG43124	chr3R	28263870	903	-	16	0,525,59,46,60,213
lncRNA:CR43126	chr3R	28586047	5339	+	4	0,5339
mir-4947	chr3R	29008752	100	-	1	0,100
mir-954	chr4	626125	87	+	14	0,87
mir-4915	chrX	133384	118	+	2	0,118
mir-980	chrX	280171	98	-	31	0,98
CG43181	chrX	350565	568	+	12	0,568
CG43182	chrX	353066	251	+	12	0,251
mir-279	chr3R	29215584	100	+	105	0,100
mir-996	chr3R	29217183	97	+	49	0,97
lncRNA:CR43613	chr3R	29534635	719	+	1	0,114,75,530
Diedel2	chr3R	29608476	378	+	13	0,378
CG43321	chr2L	7012261	542	+	14	0,542
mir-275	chr2L	7425794	98	+	56	0,98
mir-305	chr2L	7425971	73	+	74	0,73
CG43235	chr2L	7693029	792	+	13	0,278,57,128,57,272
mir-4984	chr2L	8141539	123	-	5	0,123
lncRNA:CR43262	chr2L	8242054	381	+	2	0,64,61,256
CG43057	chr2L	8243322	681	-	14	0,382,54,110,50,85
mir-2b-1	chr2L	8258615	77	-	76	0,77
lncRNA:CR43604	chr2L	8485724	201	+	3	0,201
CG43400	chr2L	8490738	622	+	14	0,213,58,351
CG43350	chr2L	9349545	418	+	15	0,84,58,276
lncRNA:CR43621	chr2L	9584669	1375	-	3	0,347,416,378,153,81
mir-87	chr2L	9950417	99	-	27	0,99
mir-4970	chr2L	10741884	103	+	2	0,103
mir-4987	chr2L	10840344	132	-	2	0,132
lncRNA:CR43416	chr2R	16357736	745	+	2	0,745
CG43187	chr2R	16380515	5250	+	12	0,234,97,139,60,4720
lncRNA:CR43417	chr2R	16817518	1722	-	2	0,1013,58,105,284,262
mir-8	chr2R	16831431	87	+	140	0,87
snoRNA:Dek-a	chr2R	16857412	166	+	3	0,166
mir-990	chr2R	16895222	86	-	18	0,86
CG43327	chr2R	17032486	1526	-	13	0,1526
CG43371	chr2R	17034044	565	-	12	0,565
CG43103	chr2R	17139449	482	-	13	0,482
CG43107	chr2R	17140494	371	-	14	0,371
CG43237	chr2R	17205207	536	+	13	0,47,54,435
CG43272	chr2R	17255240	497	+	12	0,147,55,295
CG43108	chr2R	17257155	731	-	15	0,554,75,102
CG43110	chr2R	17477564	8656	-	14	0,5000,54,107,65,49,66,528,58,146,60,43,81,2399
CG43324	chr2R	17563605	746	+	15	0,746
mir-3643	chr2R	17766392	68	-	3	0,68
mir-31a	chr2R	17783794	92	-	50	0,92
BomT1	chr2R	18381392	452	-	19	0,242,62,148
mir-4982	chr2R	18720168	119	+	3	0,119
lncRNA:CR30121	chr2R	18739130	2528	-	8	0,1839,229,460
lncRNA:CR43418	chr2R	18814937	704	+	1	0,704
CG43069	chr2R	18862861	416	+	13	0,416
CG43070	chr2R	18863895	663	+	14	0,199,48,146,54,82,59,75
CG43071	chr2R	18864620	598	-	13	0,435,84,79
CG43109	chr2R	18867847	320	-	14	0,160,59,101
snoRNA:abba-a	chr2R	18994695	147	+	2	0,147
CG43351	chr2R	19030008	242	+	12	0,242
lncRNA:CR43399	chr2R	19144545	806	+	2	0,331,66,409
asRNA:CR43430	chr2R	19399768	1567	+	1	0,1567
snoRNA:hts-a	chr2R	19414354	136	-	2	0,136
CG43111	chr2R	19552070	602	+	16	0,43,49,510
CG42878	chr2R	19587300	463	+	14	0,91,52,320
mir-4983	chr2R	19637413	108	+	2	0,108
CG43277	chr2R	19637558	483	+	13	0,57,68,358
mir-6-3	chr2R	19660715	80	-	56	0,80
mir-6-2	chr2R	19660868	74	-	58	0,74
mir-6-1	chr2R	19661003	81	-	57	0,81
mir-5	chr2R	19661157	69	-	56	0,69
mir-4	chr2R	19661288	81	-	57	0,81
mir-286	chr2R	19661421	100	-	50	0,100
mir-3	chr2R	19661594	69	-	46	0,69
mir-309	chr2R	19661705	69	-	50	0,69
asRNA:CR32252	chr3L	4221703	1031	-	6	0,657,51,323
lncRNA:CR43627	chr3L	4929294	1844	-	3	0,581,17,800,227,219
lncRNA:CR34047	chr3L	5098375	1420	-	3	0,1063,105,252
snmRNA:CR43603	chr3L	5764860	186	-	1	0,186
CG43293	chr3L	6185188	665	+	12	0,121,20,315,59,150
CG43168	chr3L	6275786	1249	+	13	0,298,171,780
CG43439	chr3L	6983472	1114	-	14	0,365,61,381,63,244
asRNA:CR43470	chr3L	7250639	1959	+	2	0,85,53,147,112,1562
CG43292	chr3L	7475569	678	+	14	0,123,53,162,58,126,62,94
mir-2501	chr3L	8111106	71	+	6	0,71
CG43059	chr3L	8318541	425	-	14	0,188,48,189
mir-4913	chr3L	8354183	58	-	1	0,58
mir-190	chr3L	8571798	100	+	36	0,100
CG43169	chr3L	8888144	489	-	13	0,230,73,186
mir-4940	chr3L	9144592	105	+	1	0,105
asRNA:CR43481	chr3L	9378159	2960	+	2	0,1267,59,1634
mir-4981	chr2R	8015248	95	+	1	0,95
mir-280	chr2R	8298105	95	+	20	0,95
CG43296	chr2R	8417175	531	-	13	0,362,86,83
mir-986	chr2R	8444981	100	+	29	0,100
CG43183	chr2R	8592194	775	+	15	0,250,51,89,57,133,59,136
snoRNA:gcl-a	chr2R	8724904	161	+	2	0,161
mir-987	chr2R	9313022	94	-	27	0,94
mir-14	chr2R	9553761	63	+	116	0,63
mir-307b	chr2R	9621233	120	+	14	0,120
mir-307a	chr2R	9621250	88	-	34	0,88
mir-4967	chr2R	10012092	107	-	1	0,107
scaRNA:MeU1b-A234	chr2R	10080787	137	-	3	0,137
asRNA:CR43467	chr2R	10139261	2813	-	2	0,2813
CG43200	chr2R	10351532	629	-	14	0,204,56,149,86,134
CG43172	chr2R	10351532	629	-	13	0,204,56,198,37,134
CG43201	chr2R	10352455	659	-	13	0,421,52,186
CG43171	chr2R	10352455	659	-	13	0,433,40,186
CG43397	chr2R	10354723	1108	-	12	0,716,61,331
CG43396	chr2R	10360212	628	+	14	0,73,53,502
snoRNA:lola-a	chr2R	10536494	166	-	1	0,166
snoRNA:lola-b	chr2R	10536744	161	-	1	0,161
snoRNA:lola-c	chr2R	10536949	171	-	1	0,171
snoRNA:lola-d	chr2R	10537134	136	-	2	0,136
lncRNA:CR43605	chr2R	10760777	891	+	1	0,320,79,492
mir-1008	chr2R	10885532	57	+	19	0,57
CG43188	chr2R	11085585	2715	+	14	0,372,1920,423
CG43112	chr2R	11249593	340	+	13	0,340
CG43114	chr2R	11310830	335	+	14	0,86,57,192
CG43190	chr2R	11844377	722	+	13	0,289,58,375
CG43191	chr2R	12035920	1245	-	14	0,463,55,129,109,411,65,13
asRNA:CR43471	chr3R	15230835	668	-	2	0,283,55,330
mir-13b-1	chr3R	15417407	68	-	56	0,68
mir-13a	chr3R	15417541	75	-	45	0,75
mir-2c	chr3R	15417743	102	-	45	0,102
CG43335	chr3R	15635467	1022	+	18	0,223,52,46,59,170,65,407
CG43336	chr3R	15637167	1014	+	16	0,214,56,46,62,176,56,404
mir-988	chr2R	12158871	99	-	36	0,99
scaRNA:PsiU2-55	chr2R	12161125	178	-	5	0,178
mir-281-2	chr2R	12170152	92	-	42	0,92
mir-281-1	chr2R	12170372	90	-	42	0,90
CG43315	chr2R	12241217	655	+	13	0,307,64,284
CG43244	chr2R	12243998	703	-	14	0,161,268,274
mir-33	chr3L	19797960	99	+	53	0,99
CG43318	chr3R	15832707	725	-	15	0,576,107,42
mir-4911	chr3R	15836286	68	-	2	0,68
asRNA:CR43472	chr3R	16168347	807	-	1	0,612,62,133
CG43204	chr2R	12430594	702	+	14	0,95,61,546
asRNA:CR43469	chr2R	12872755	2332	+	2	0,433,59,1473,74,293
asRNA:CR43468	chr2R	12875163	2117	+	2	0,861,57,1199
CG43251	chr3L	20758882	310	+	15	0,64,60,186
mir-2494	chr3R	16618765	117	+	9	0,117
lncRNA:iab8	chr3R	16831115	92116	-	35	0,1357,1295,23,352,355,10560,241,1122,110,1951,233,6170,1274,2952,45,15061,98,15757,56,1721,250,4052,143,3329,462,22358,789
mir-iab-4	chr3R	16856274	68	+	52	0,68
mir-iab-8	chr3R	16856274	68	-	37	0,68
lncRNA:CR43617	chr3R	16892409	5452	+	4	0,746,3716,990
mir-184	chr2R	13329401	100	-	103	0,100
scaRNA:PsiU6-40	chr3L	21006378	142	-	2	0,142
CG43072	chr3L	21065851	387	+	14	0,387
CG43219	chr3L	21220399	2719	+	14	0,454,2054,211
CG43218	chr3L	21258019	739	+	14	0,39,57,643
lncRNA:CR43489	chr3R	17286241	997	-	2	0,692,61,244
lncRNA:CR43490	chr3R	17287787	1031	+	2	0,1031
CG43192	chr2R	13477341	738	+	13	0,153,54,143,56,133,59,140
snoRNA:2R:9445205	chr2R	13557699	151	-	3	0,151
snoRNA:2R:9445410	chr2R	13557904	151	-	4	0,151
CG43058	chr2R	13600644	455	-	15	0,455
mir-4978	chr2R	14005859	147	-	2	0,147
mir-193	chr3L	21574013	107	+	30	0,107
mir-316	chr3L	21668713	89	-	32	0,89
CG43175	chr3R	17630716	14545	+	14	0,240,13730,206,64,126,68,111
CG43445	chr3R	17911375	670	+	13	0,319,72,279
mir-989	chr2R	14145350	174	-	28	0,174
mir-308	chr2R	14215801	63	-	38	0,63
mir-1016	chr2R	14233129	58	-	12	0,58
scaRNA:PsiU5-44	chr2R	14602985	139	-	3	0,139
CG43392	chr3L	22029452	318	-	14	0,318
CG43312	chr3L	22501599	818	+	13	0,818
CG43331	chr3L	22502977	853	-	16	0,853
CG43330	chr3L	22503868	555	-	15	0,555
CG43329	chr3L	22504486	732	-	14	0,732
mir-957	chr3L	22518195	96	-	22	0,96
lncRNA:CR43270	chr3L	22665299	4229	-	2	0,3281,669,279
mir-958	chr3L	22669288	92	-	24	0,92
hemo	chr3R	18564263	910	-	14	0,910
CG43236	chr2R	14638537	398	+	12	0,398
CG43101	chr2R	15013046	476	-	14	0,316,71,89
lncRNA:CR43622	chr2R	15049774	581	-	2	0,581
asRNA:CR43426	chr3L	22850110	4324	+	3	0,262,1768,54,216,2024
mir-4942	chr3L	23339227	110	+	2	0,110
lncRNA:CR43451	chr3R	19288356	940	+	2	0,940
hpRNA:CR46343	chr3R	19326953	215	-	14	0,215
lncRNA:CR43258	chr3R	19329735	1101	+	1	0,47,59,995
CG43203	chr3R	19354050	834	+	13	0,183,53,598
CG43068	chr2R	15185157	795	+	14	0,795
mir-278	chr2R	15657065	98	+	53	0,98
asRNA:CR43429	chr2R	15682568	2365	-	1	0,2141,64,160
lncRNA:CR43488	chr3R	19743788	689	-	1	0,689
lncRNA:CR43282	chr3R	19920596	714	-	5	0,493,47,174
mir-4919	chr2R	15945886	60	+	4	0,60
mir-137	chr2R	16065253	91	-	31	0,91
lncRNA:CR43415	chr2R	16078194	625	-	1	0,449,20,156
mir-2490	chr2L	23168824	75	+	4	0,75
mir-2279	chr2R	2552169	113	-	9	0,113
lncRNA:CR43452	chr3R	20678182	897	+	2	0,897
mir-995	chr3R	20735922	90	+	36	0,90
mir-1011	chr3R	20853304	54	-	12	0,54
snoRNA:CG31191-a	chr3R	20912732	147	-	2	0,147
CG43446	chr3R	20986503	1433	-	13	0,762,66,605
mir-4951	chr3R	21316715	147	+	4	0,147
lncRNA:CR43453	chr3R	21465700	792	+	3	0,792
lncRNA:CR43372	chr3R	21530986	2000	-	1	0,1328,62,136,53,200,113,108
mir-998	chr3R	21621878	143	-	38	0,143
mir-11	chr3R	21622496	75	-	76	0,75
mir-999	chr3R	21798226	105	-	34	0,105
mir-4969	chr3R	21798513	158	-	9	0,158
scaRNA:MeU5-G38	chr3R	22036342	101	+	4	0,101
mir-1010	chr3R	22292878	71	+	33	0,71
CG43342	chr3R	22381339	808	+	20	0,185,60,563
mir-4952	chr3R	22480812	126	+	2	0,126
lncRNA:CR43475	chr3R	22628796	503	+	1	0,503
asRNA:CR43474	chr3R	22629574	1097	+	1	0,1097
CG43091	chr3R	22768120	613	-	14	0,517,64,32
CG43092	chr3R	22768882	785	-	14	0,705,63,17
CG43093	chr3R	22769774	533	-	14	0,461,57,15
CG43094	chr3R	22770612	375	-	13	0,283,65,27
CG43095	chr3R	22771155	615	-	14	0,542,61,12
mir-4953	chr3R	22774139	93	+	4	0,93
asRNA:CR43454	chr3R	22996453	1332	+	1	0,1332
lncRNA:CR43387	chr3R	23390143	423	+	1	0,423
lncRNA:CR31451	chr3R	23983502	1563	+	9	0,1563
scaRNA:MeU2-G25	chr3R	24237165	119	+	4	0,119
mir-1015	chr3R	24339231	64	+	12	0,64
lncRNA:CR43455	chr3R	24439866	603	+	1	0,603
mir-1017	chr3R	24488611	71	+	28	0,71
CG43222	chr3R	24634624	541	-	12	0,302,60,179
mir-1003	chr3R	24658604	56	+	36	0,56
CG43403	chr2L	2620186	596	+	12	0,596
mir-4914	chr2L	2737567	94	+	2	0,94
lncRNA:CR43241	chr2L	22131220	1215	+	1	0,227,55,451,164,318
snoRNA:Psi28S-2996	chr2L	22535457	136	-	2	0,136
lncRNA:CR43242	chr2L	23069004	1720	+	3	0,257,630,833
CG43149	chr3L	53872	879	-	13	0,879
mir-4971	chr2L	3463289	111	-	2	0,111
snoRNA:Tudor-SN-a	chr3L	259969	311	-	1	0,311
CG43337	chr3L	620694	1622	-	12	0,770,169,683
lncRNA:CR43334	chr3L	628434	15466	+	9	0,15466
lncRNA:CR43423	chr3L	637485	1083	-	1	0,556,89,438
mir-ban	chr3L	642207	81	+	315	0,81
mir-4972	chr2L	3636966	107	-	1	0,107
CG43165	chr2L	3694430	590	-	16	0,253,58,279
CG43145	chr2L	3701825	423	+	15	0,86,62,275
mir-1004	chr2L	3767620	68	+	16	0,68
snoRNA:CG32479-b	chr3L	890269	221	+	2	0,221
snoRNA:CG32479-a	chr3L	891249	226	+	2	0,226
mir-1005	chr2L	4343695	61	+	12	0,61
CG43055	chr2L	4411154	670	+	17	0,90,67,513
CG43056	chr2L	4437786	415	+	14	0,60,59,150,53,93
mir-4910	chr2L	4817815	66	-	2	0,66
mir-4912	chr2L	4829979	60	-	2	0,60
scaRNA:MeU2-48	chr3L	1498871	125	-	2	0,125
mir-2495	chr2L	5068569	115	+	6	0,115
lncRNA:CR31647	chr2L	5435581	3696	-	9	0,1130,55,335,2126,50
mir-959	chr2L	5640939	97	+	26	0,97
mir-960	chr2L	5641062	93	+	23	0,93
mir-961	chr2L	5641190	89	+	19	0,89
mir-962	chr2L	5641297	92	+	21	0,92
mir-963	chr2L	5641989	87	+	20	0,87
mir-964	chr2L	5642101	100	+	26	0,100
CG43307	chr2L	5811573	352	+	15	0,200,56,96
CG43185	chr2L	5884887	604	+	13	0,316,62,226
asRNA:CR43465	chr2L	5969858	1167	-	2	0,1167
mir-966	chr2L	6045626	87	-	19	0,87
lncRNA:CR9162	chr2L	6078452	1284	+	8	0,187,45,1052
CG43389	chr3L	3248014	1030	+	15	0,234,107,689
lncRNA:CR43626	chr3L	3249339	5165	+	6	0,5165
mir-282	chr3L	3251021	97	+	53	0,97
mir-955	chr3L	3299054	96	+	18	0,96
mir-2282	chr3L	3412144	107	-	7	0,107
CG43074	chr3L	3483831	822	-	15	0,548,78,45,67,84
mir-932	chr2L	6902061	91	+	29	0,91
snoRNA:nop5-x16-a	chr2L	6917209	101	-	2	0,101
CG43232	chr2L	6932120	834	+	12	0,277,60,497
CG43098	chr3L	3659067	657	+	13	0,657
lncRNA:CR43484	chr3L	3688785	624	+	2	0,624
lncRNA:CR43485	chr3L	3693751	476	-	1	0,476
CG43089	chr3L	3714026	691	+	14	0,31,53,607
CG43178	chr2R	10352455	659	-	13	0,433,40,186
CG43210	chr3R	18564263	910	-	14	0,910
CG43355	chr2L	11484706	2243	+	15	0,325,149,603,298,140,70,658
CG43346	chr2L	21166045	2536	-	16	0,903,54,1579
Tre1	chrX	5673829	6148	-	80	0,344,48,488,61,103,66,101,71,146,72,155,1291,183,2701,318
lncRNA:CR44042	chr2R	1348166	1001	-	1	0,1001
lncRNA:CR44043	chr2R	1368920	2548	-	1	0,163,67,2318
asRNA:CR43957	chr4	56496	6628	+	1	0,53,690,172,2564,440,154,405,1998,152
snoRNA:CD-24	chr4	65576	69	-	1	0,69
lncRNA:CR44024	chr4	427330	4439	+	3	0,381,1785,2273
asRNA:CR44029	chr4	879373	5379	+	1	0,5379
asRNA:CR44030	chr4	959674	3018	+	2	0,364,2212,97,53,292
lncRNA:CR43863	chrX	151690	589	-	1	0,234,58,297
asRNA:CR43906	chrX	258464	8789	+	2	0,1226,6541,1022
asRNA:CR43864	chrX	1902027	1706	+	1	0,464,47,1195
lncRNA:CR44117	chrX	3792973	428	-	1	0,428
lncRNA:CR44117	chrX	3802066	428	-	1	0,428
lncRNA:CR44118	chrX	3792973	428	-	1	0,428
lncRNA:CR44118	chrX	3802066	428	-	1	0,428
asRNA:CR44108	chrX	5914362	287	+	2	0,124,64,99
lncRNA:CR43832	chrX	6592532	537	-	1	0,325,67,145
lncRNA:CR44084	chrX	6983970	528	+	1	0,88,125,315
lncRNA:CR43837	chrX	6995881	1918	-	1	0,540,60,1318
lncRNA:CR43835	chrX	7500442	941	+	2	0,306,58,139,62,164,62,150
lncRNA:CR43834	chrX	8484193	387	+	1	0,86,144,157
lncRNA:CR44111	chrX	8919639	828	-	2	0,495,122,211
lncRNA:CR43836	chrX	8972907	76084	-	5	0,473,3955,121,77,123,1797,378,68582,316,60,202
lncRNA:CR44016	chrX	9691469	948	-	1	0,827,63,58
lncRNA:CR43899	chrX	10210180	456	+	1	0,309,75,72
asRNA:CR43959	chrX	10256628	5176	+	1	0,182,4089,905
asRNA:CR44054	chrX	11139607	1631	+	1	0,156,57,136,54,1228
asRNA:CR43908	chrX	11837632	394	+	1	0,394
lncRNA:CR43960	chrX	12043697	72344	+	4	0,652,21381,190,11234,87,38134,666
lncRNA:CR43963	chrX	12717623	13330	-	2	0,428,301,108,12473,20
asRNA:CR43833	chrX	13755321	692	+	1	0,149,379,164
lncRNA:CR44110	chrX	14517289	2227	+	1	0,224,1605,398
CG43673	chrX	15779145	1069	+	19	0,46,188,835
asRNA:CR44053	chrX	16806046	3184	-	1	0,506,55,2169,380,74
lncRNA:CR44129	chrX	16815494	451	-	1	0,118,130,203
lncRNA:CR43768	chrX	16888841	794	-	1	0,794
CG43997	chrX	17023498	544	+	14	0,544
lncRNA:CR44026	chrX	17182879	363	-	1	0,193,62,108
asRNA:CR44124	chrX	17578688	447	+	1	0,86,76,285
asRNA:CR43981	chrX	17857076	1008	-	1	0,247,104,249,361,47
lncRNA:CR43686	chrX	18369810	308	-	1	0,308
CG43841	chrX	18439666	410	+	13	0,96,53,261
CG43843	chrX	18459137	1281	-	14	0,1167,57,57
asRNA:CR43842	chrX	18460817	2006	+	1	0,48,75,985,65,833
lncRNA:CR43862	chrX	20686818	835	+	2	0,82,91,47,77,538
lncRNA:CR43838	chrX	20759735	1218	-	1	0,414,224,580
lncRNA:CR43962	chrX	22514452	439	-	1	0,229,130,80
lncRNA:CR44109	chrX	22764524	2139	-	1	0,174,54,127,945,839
lncRNA:CR43656	chrX	22870266	1892	-	1	0,878,57,76,371,285,84,141
lncRNA:CR41352	chrX	22917104	394	+	1	0,394
asRNA:CR44134	chr3R	4436355	875	+	1	0,875
asRNA:CR44155	chr3R	4646432	1810	-	1	0,233,67,1510
lncRNA:CR44156	chr3R	4660526	413	-	1	0,413
lncRNA:CR44157	chr3R	4673976	634	+	2	0,634
CG44088	chr3R	4774515	538	-	12	0,538
asRNA:CR44019	chr3R	5250912	1220	+	1	0,269,507,100,144,200
lncRNA:CR44103	chr3R	5368480	326	+	2	0,205,77,44
CG43845	chr3R	5522298	822	-	13	0,822
asRNA:CR44093	chr3R	5659476	1094	+	1	0,140,591,96,61,206
lncRNA:CR44017	chr3R	6408977	601	-	1	0,601
lncRNA:CR42651	chr3R	6808795	7584	-	7	0,1720,5508,356
lncRNA:CR43685	chr3R	7092346	1361	-	1	0,700,63,370,57,171
CG44227	chr3R	8684792	384	-	13	0,384
asRNA:CR44228	chr3R	8754063	1853	+	1	0,1853
asRNA:CR44020	chr3R	8934278	1009	-	1	0,545,189,275
CG43675	chr3R	9355494	3695	+	29	0,209,252,370,98,1258,302,193,79,934
asRNA:CR44035	chr3R	9810019	3910	-	1	0,887,2308,715
asRNA:CR44192	chr3R	10052845	1453	-	2	0,125,51,460,246,571
asRNA:CR44018	chr3R	10639278	6495	+	1	0,150,83,6262
lncRNA:CR44230	chr3R	10682631	1793	+	2	0,241,817,735
asRNA:CR44137	chr3R	11637176	1377	+	2	0,562,60,138,78,539
lncRNA:CR44135	chr3R	11977639	539	-	2	0,539
CG12256	chr3R	12225281	1058	-	27	0,238,62,602,61,95
lncRNA:CR44036	chr3R	12239676	851	+	1	0,851
CG44038	chr3R	12260968	262	+	13	0,262
CG44037	chr3R	12258736	4143	+	14	0,115,3098,66,60,804
lncRNA:CR44039	chr3R	12268783	1440	+	2	0,329,57,1054
lncRNA:CR44231	chr3R	12727758	701	+	3	0,297,56,348
lncRNA:CR44233	chr3R	12767177	291	-	1	0,291
lncRNA:CR44232	chr3R	12767626	731	+	1	0,401,93,237
lncRNA:CR44234	chr3R	12850379	289	-	1	0,289
asRNA:CR44235	chr3R	12891910	557	-	2	0,557
lncRNA:CR44236	chr3R	12930733	594	-	1	0,594
CG44194	chr3R	12996875	851	-	14	0,851
CG44142	chr3R	13312854	334	-	13	0,334
lncRNA:CR44138	chr3R	13376902	493	+	3	0,493
lncRNA:CR43848	chr3R	13574824	655	+	3	0,655
lncRNA:CR43641	chr3R	13815278	500	+	2	0,500
lncRNA:CR43642	chr3R	13816230	897	+	1	0,897
asRNA:CR44237	chr3R	14109285	1441	-	1	0,453,99,396,71,422
CG44215	chr3R	14153989	452	-	13	0,452
asRNA:CR44176	chr3R	14421750	799	-	1	0,261,55,483
lncRNA:CR44177	chr3R	14496377	12610	+	2	0,166,11679,765
asRNA:CR44095	chr3R	14568961	910	+	1	0,52,134,724
CG44094	chr3R	14576330	281	-	13	0,281
CG44040	chr3R	15320377	314	+	12	0,314
CG44013	chr3R	15508895	1022	-	16	0,775,82,165
lncRNA:CR43849	chr3R	15667977	699	+	1	0,200,55,444
lncRNA:CR44133	chr3R	15986180	7485	+	2	0,607,6332,546
CG44044	chr3R	16321837	352	+	12	0,352
asRNA:CR44238	chr3R	17126983	879	-	2	0,879
asRNA:CR44160	chr3R	17391501	672	-	1	0,192,63,129,74,214
CG44090	chr3R	17433990	440	-	13	0,132,63,245
CG44158	chr3R	18208778	504	+	12	0,504
